Chromosome	Start	End	Value	nbProbes
chr3	157526882	158713164	-0.553220196574144	93
chr3	158719138	184770400	0.0647706582934678	1854
chr3	184789142	185357551	-0.606341164525723	39
chr3	185379085	197852584	0.0335636863780342	1126
chr4	69404	10595602	0.133982036638241	656
chr4	10601918	49092474	0.0718361512501566	2663
chr4	52684891	67525820	0.115528724792873	1240
chr4	67542538	68725796	0.04048639558787	80
chr4	68738544	130073519	0.0827193906984612	4281
chr4	130088657	132069592	0.17032849610441	133
chr4	132092472	190915670	0.0884477935868695	4331
chr5	38139	7314840	0.144132522612658	524
chr5	7324451	46401291	0.0354165563734954	2711
chr5	49441966	68828392	0.0630631814321702	1385
chr5	70306678	131534519	0.0570371416149464	4151
chr5	131553340	180698332	0.0676199819473392	3583
chr6	204909	58770522	0.0733060314196539	4493
chr6	61886393	170913071	0.0590310518961075	8208
chr7	41421	58025443	0.0636626402086185	4488
chr7	61064518	144906864	0.0274348161707432	6392
chr7	144916629	146226602	0.141757570379019	94
chr7	146242198	159118463	0.0507965050549873	993
chr8	172417	7004167	0.091166606877111	1044
chr8	8094763	42120996	0.0734668002102516	2664
chr8	42123810	43767554	0.0531226952435137	157
chr8	46896972	47875495	-0.0157692944273115	64
chr8	47891355	145019636	0.0883314282355341	7921
chr8	145021283	146292754	0.17206077047015	95
chr9	204738	39184085	0.0948732692899613	3216
chr9	44098813	68170441	0.0442692687868064	5
chr9	70984372	141054781	0.0972257618044993	5304
chr10	126070	39146696	0.0758824280359829	2837
chr10	42413322	43552611	-0.0980895599501007	62
chr10	43554686	135434323	0.0678093812511666	6792
chr11	192764	36103248	0.0361307957468909	2633
chr11	36121014	43800646	0.0972829311307247	513
chr11	43807991	46279835	-0.039610098969947	199
chr11	46304338	51575971	0.00228161215138243	316
chr11	54795357	134938867	0.0399467591503063	6283
chr12	189400	34828231	0.0634306179152196	2849
chr12	37902988	123477331	0.0694590818959396	6825
chr12	123492112	133818135	0.129846807027143	666
chr13	19084823	21958938	-0.0907394305087035	208
chr13	21970107	74385863	0.0413039390857973	4112
chr13	74406294	115103170	0.0397924633959815	3611
chr14	20219083	42897360	0.126351785079603	1738
chr14	42910782	43619453	0.236829609369514	48
chr14	43631485	107282044	0.106338916094325	4967
chr15	20161372	20212818	-0.419587187067699	6
chr15	22752399	26582696	-0.505290172092057	231
chr15	26590830	35252451	-0.571412237105798	539
chr15	35278475	38300835	-0.444628368445734	231
chr15	38323263	46326006	-0.607439362158898	639
chr15	46328370	47542651	-0.489573041672347	82
chr15	47563699	53008381	-0.597117700432033	413
chr15	53025692	60133329	-0.609423894972776	525
chr15	60141497	98583637	-0.589625420223427	2951
chr15	98608693	102397337	-0.615995210718016	392
chr16	83887	35271745	0.0785981118948858	2497
chr16	46461309	90158025	0.0890328105581746	3334
chr17	400959	22217903	0.0795586469308677	1740
chr17	25326941	80263447	0.082967734652947	4670
chr18	12842	704589	-0.668952552630086	52
chr18	708299	15377491	-0.569781254380664	1020
chr18	18554307	31990735	-0.551628772422425	1013
chr18	32017460	38556049	-0.511271491327063	435
chr18	38565544	61576027	-0.554042579191032	1954
chr18	61582867	70446024	-0.50843431874763	613
chr18	70461059	78007804	-0.55342668394837	507
chr19	247232	24544340	0.0287475575400485	2120
chr19	27754573	59093259	0.0426589610592169	2713
chr20	69094	26309275	0.069014563482729	2598
chr20	29519156	62912483	0.0976504064738374	2491
chr21	9648315	10964159	-0.14478607698891	8
chr21	14344537	48097630	0.11944888226305	2339
chr22	16054713	47021246	-0.550462876809541	2518
chr22	47035614	47881337	0.240738837831551	58
chr22	47899845	51213846	-0.514787289686493	218
